mag,col,sigma
3.4545454545454546,-1.4949494949494948,1.7595433678194399
3.6161616161616164,-1.4949494949494948,1.7595433678194399
3.7777777777777777,-1.4949494949494948,1.7595433678194399
3.9393939393939394,-1.4949494949494948,1.7595433678194399
4.101010101010101,-1.4949494949494948,1.7595433678194399
4.262626262626263,-1.4949494949494948,1.7595433678194399
4.424242424242424,-1.4949494949494948,1.7595433678194399
4.5858585858585865,-1.4949494949494948,1.6616375864489625
4.747474747474747,-1.4949494949494948,1.6616375864489625
4.909090909090909,-1.4949494949494948,1.6616375864489625
5.070707070707071,-1.4949494949494948,1.6616375864489625
5.232323232323233,-1.4949494949494948,1.6616375864489625
5.3939393939393945,-1.4949494949494948,1.6616375864489625
5.555555555555555,-1.4949494949494948,1.6939235612733485
5.717171717171718,-1.4949494949494948,1.9112267537262118
5.878787878787879,-1.4949494949494948,2.103480417571629
6.040404040404041,-1.4949494949494948,2.2728895478760673
6.202020202020202,-1.4949494949494948,2.2728895478760673
6.363636363636364,-1.4949494949494948,2.2728895478760673
6.525252525252526,-1.4949494949494948,2.3679196925204997
6.686868686868687,-1.4949494949494948,2.3679196925204997
